date,url,pic_url,title,src
2024-06-07 23:39,https://money.udn.com/money/story/5607/8017601?from=edn_hottestlist_rank,https://pgw.udn.com.tw/gw/photo.php?u=https://uc.udn.com.tw/photo/2024/05/02/2/29583988.jpg&s=Y&x=0&y=0&sw=1277&sh=852&sl=W&fw=300&exp=3600,10檔外資逆勢加碼股 聚光,經濟日報 記者周克威／台北報導
2024-06-07 18:22,https://money.udn.com/money/story/5710/8017396?from=edn_hottestlist_rank,https://udn.com/upf/2017_news/noimg_cid1001_0.jpg,精英營收／5月17.47億元、月增25.52% 2023年7月以來高點,經濟日報 記者蕭君暉/台北即時報導
2024-06-07 18:48,https://money.udn.com/money/story/5710/8017439?from=edn_hottestlist_rank,https://udn.com/upf/2017_news/noimg_cid1001_3.jpg,大同營收／5月40.06億元、月增2.75%,經濟日報 記者李泠秭／台北即時報導
2024-06-07 16:18,https://money.udn.com/money/story/5710/8017053?from=edn_hottestlist_rank,https://udn.com/upf/2017_news/noimg_cid1001_9.jpg,玉晶光營收／5月15.54億元月減17% 看旺第3季營運,經濟日報 記者劉芳妙／台北即時報導
2024-06-07 16:55,https://money.udn.com/money/story/11074/8017172?from=edn_hottestlist_rank,https://pgw.udn.com.tw/gw/photo.php?u=https://uc.udn.com.tw/photo/2024/06/07/realtime/29778915.jpg&s=Y&x=0&y=11&sw=1477&sh=984&sl=W&fw=300&exp=3600,築間營收／母親節大單貢獻 5月月增10.87%,經濟日報 記者嚴雅芳／台北即時報導
2024-06-07 23:31,https://money.udn.com/money/story/5710/8017604?from=edn_hottestlist_rank,https://udn.com/upf/2017_news/noimg_cid1001_2.jpg,台橡看好庫存去化近尾聲 兩路衝營運,經濟日報 記者邱馨儀／台北報導
2024-06-07 23:41,https://money.udn.com/money/story/11074/8017631?from=edn_hottestlist_rank,https://pgw.udn.com.tw/gw/photo.php?u=https://uc.udn.com.tw/photo/2024/06/08/2/29780624.jpg&s=Y&x=48&y=0&sw=1136&sh=757&sl=W&fw=300&exp=3600,世界5月營收月增5.3% Q2將升溫,經濟日報 記者李孟珊／台北報導
2024-06-08 01:14,https://money.udn.com/money/story/5607/8017816?from=edn_hottestlist_rank,https://udn.com/upf/2017_news/noimg_cid1001_6.jpg,台股小跌 資金轉進非電,經濟日報 記者高瑜君／台北報導
2024-06-08 00:21,https://money.udn.com/money/story/5607/8014610?from=edn_hottestlist_rank,https://pgw.udn.com.tw/gw/photo.php?u=https://uc.udn.com.tw/photo/2024/06/06/realtime/29773973.jpg&s=Y&x=0&y=0&sw=4000&sh=2667&sl=W&fw=300&exp=3600,謝金河：一個黃仁勳撐起台灣產業鏈,經濟日報 先探投資週刊
2024-06-07 18:47,https://money.udn.com/money/story/5710/8017437?from=edn_hottestlist_rank,https://udn.com/upf/2017_news/noimg_cid1001_2.jpg,微星營收／5月155.57億元、月減5.17% 下半年營運上揚,經濟日報 記者蕭君暉/台北即時報導
2024-06-08 00:15,https://money.udn.com/money/story/5607/8014599?from=edn_hottestlist_rank,https://pgw.udn.com.tw/gw/photo.php?u=https://uc.udn.com.tw/photo/2024/03/23/2/29260149.jpg&s=Y&x=44&y=0&sw=1200&sh=800&sl=W&fw=300&exp=3600,連3季賺逾一股本、第2季營收季增1%，這檔零件股AI及智慧機出貨升溫，三大法人都加碼,經濟日報 萬寶週刊
2024-06-07 18:03,https://money.udn.com/money/story/11074/8017364?from=edn_hottestlist_rank,https://pgw.udn.com.tw/gw/photo.php?u=https://uc.udn.com.tw/photo/2024/06/07/realtime/29779604.jpg&s=Y&x=0&y=11&sw=1477&sh=984&sl=W&fw=300&exp=3600,寶雅營收／5月創同期新高 推海洋友善商品,經濟日報 記者嚴雅芳／台北即時報導
2024-06-07 23:29,https://money.udn.com/money/story/5710/8017602?from=edn_hottestlist_rank,https://pgw.udn.com.tw/gw/photo.php?u=https://uc.udn.com.tw/photo/2024/05/29/realtime/29732490.jpg&s=Y&x=0&y=0&sw=1889&sh=1259&sl=W&fw=300&exp=3600,光學鏡頭廠玉晶光 5月營收月減17%,經濟日報 記者劉芳妙／台北報導
2024-06-07 16:50,https://money.udn.com/money/story/11074/8017158?from=edn_hottestlist_rank,https://pgw.udn.com.tw/gw/photo.php?u=https://uc.udn.com.tw/photo/2024/06/07/realtime/29778897.jpg&s=Y&x=0&y=30&sw=4032&sh=2688&sl=W&fw=300&exp=3600,揚秦營收／5月創歷年同期新高 炸雞大獅前進新加坡,經濟日報 記者嚴雅芳／台北即時報導
2024-06-07 19:48,https://money.udn.com/money/story/5607/8017481?from=edn_hottestlist_rank,https://pgw.udn.com.tw/gw/photo.php?u=https://uc.udn.com.tw/photo/2024/03/18/2/29225179.jpg&s=Y&x=0&y=0&sw=1277&sh=852&sl=W&fw=300&exp=3600,今日最夯股／AI 浪潮推升先進封裝需求 弘塑創歷史高點,經濟日報 記者李泠秭／台北報導
2024-06-07 16:25,https://money.udn.com/money/story/5710/8017072?from=edn_hottestlist_rank,https://udn.com/upf/2017_news/noimg_cid1001_8.jpg,麗清營收／5月8.5億元、年增26.77％ 創同期新高,經濟日報 記者邱馨儀／台北即時報導
2024-06-07 21:34,https://money.udn.com/money/story/5607/8017628?from=edn_hottestlist_rank,https://pgw.udn.com.tw/gw/photo.php?u=https://uc.udn.com.tw/photo/2024/06/07/2/29780276.jpg&s=Y&x=0&y=0&sw=1277&sh=852&sl=W&fw=300&exp=3600,外資短線多空動向不明 卻逆勢逢低布局這10檔,經濟日報 記者周克威／台北報導
2024-06-07 15:36,https://money.udn.com/money/story/5710/8016948?from=edn_hottestlist_rank,https://udn.com/upf/2017_news/noimg_cid1001_5.jpg,亞泥營收／5月64.59億、月增13.6% 兩岸營收兩位數雙漲,經濟日報 記者謝柏宏／即時報導
2024-06-07 17:54,https://money.udn.com/money/story/11074/8017338?from=edn_hottestlist_rank,https://pgw.udn.com.tw/gw/photo.php?u=https://uc.udn.com.tw/photo/2024/06/05/realtime/29766438.jpg&s=Y&x=83&y=0&sw=1308&sh=873&sl=W&fw=300&exp=3600,世界營收／5月35.70億元 月增5.37%、年增13.73%,經濟日報 記者李孟珊／台北即時報導
2024-06-07 18:20,https://money.udn.com/money/story/11074/8017392?from=edn_hottestlist_rank,https://udn.com/upf/2017_news/noimg_cid1001_4.jpg,優群營收／5月2.63億元、月增1.43% 去年12月以來的高點,經濟日報 記者蕭君暉/台北即時報導
2024-06-07 23:48,https://money.udn.com/money/story/11074/8017629?from=edn_hottestlist_rank,https://pgw.udn.com.tw/gw/photo.php?u=https://uc.udn.com.tw/photo/2024/05/13/2/29651920.jpg&s=Y&x=0&y=264&sw=1280&sh=853&sl=W&fw=300&exp=3600,群聯前五月營收年增63% 達270.6億元,經濟日報 記者李孟珊／台北報導
2024-06-07 22:21,https://money.udn.com/money/story/5607/8017700?from=edn_hottestlist_rank,https://udn.com/upf/2017_news/noimg_cid1001_6.jpg,伸興、宇隆5月營收同步年月雙增 集團營運動能升溫,經濟日報 記者宋健生/台中即時報導
2024-06-07 18:15,https://money.udn.com/money/story/5710/8017382?from=edn_hottestlist_rank,https://udn.com/upf/2017_news/noimg_cid1001_7.jpg,巧新營收／5月6.47億元 年減6.75％,經濟日報 記者邱馨儀／台北即時報導
2024-06-07 15:39,https://money.udn.com/money/story/5607/8016961?from=edn_hottestlist_rank,https://udn.com/upf/2017_news/noimg_cid1001_3.jpg,聯強營收／5月再度改寫新高 年增12%,經濟日報 記者吳凱中／台北即時報導
2024-06-07 15:36,https://money.udn.com/money/story/5710/8016949?from=edn_hottestlist_rank,https://udn.com/upf/2017_news/noimg_cid1001_5.jpg,研華營收／5月49億元 年減15.06%,經濟日報 記者吳凱中／台北即時報導
